2.477630793,-0.012167728,-1.360161996,2.071261303,3.709612946,-1.506678526,0.157680685,0.274504732,1.243789609,-3.218635957
-0.042492182,-0.441640927,3.084018089,1.127538427,-2.534381965,-0.208935519,1.321050788,3.047114162,1.418706589,-5.066254113
-0.554503842,1.913209572,2.245751977,-1.394251418,-0.289898748,-0.104291608,-2.522843306,-2.237215785,0.861428122,2.470089544
0.639681615,-0.676642451,0.690124128,0.908656173,1.130405815,0.27157394,3.417475403,-1.777356513,0.880921955,2.164222645
0.131680523,2.887133514,-2.370125133,0.45726625,1.719711569,-0.560542322,1.966558108,-0.385333621,-2.294035464,1.136997452
2.149131737,-0.254688445,0.289207765,0.357841849,-1.014988807,-3.093681093,-1.417616918,0.862696743,1.272798088,1.396914306
1.615016705,0.27495181,2.170730755,0.044038884,-0.687058758,2.093834308,-0.502767071,1.582843131,0.75512134,-0.387892179
0.871316838,1.985168458,-0.328360723,-0.754032579,0.451742148,1.061862916,-0.465732426,1.900559083,1.705242729,-0.163904098
-2.056263736,-1.66478063,2.191367952,0.781592358,-1.955793933,0.503865951,-2.633563599,-0.870429437,0.853034168,-2.077866437
-0.676087378,-1.85521551,3.812507864,-1.703633042,3.103557901,2.686605076,2.165312374,-1.401357822,2.013802013,0.110419611
-4.175003341,-1.557403638,-0.649852113,-2.022335304,2.928062183,-0.370165108,-0.17733494,0.363019532,-0.552483685,-0.494798802
2.688955942,3.053795165,1.645999511,-2.213231097,-2.241123178,0.915746302,-1.642274947,-0.473871967,-2.157325957,0.014790736
-3.262528455,0.91033979,-1.078237273,-1.864182545,-0.165529011,-2.27702131,-1.065738364,1.06173421,0.319830701,-1.04488371
0.08374156,0.905685891,-3.083024064,1.846724298,2.655990363,1.952861431,0.493859614,0.893728405,-2.783541666,-0.256181754
-1.109125203,0.449565101,-6.143858153,-3.741797413,-2.782521773,2.58161813,1.518255603,2.576363131,-0.820105404,-1.075724191
3.428677345,0.241030717,2.86472015,1.786260155,-0.076575643,-1.814125557,1.004589229,0.112210106,-0.553058201,-0.851477988
1.066607631,-0.133921635,0.231816843,-2.689147509,-0.010262551,0.257771529,2.579196046,3.01020427,-3.756708327,2.147405991
-2.852372302,-1.074537385,1.52367048,-1.031862742,0.979083833,-0.470412668,-0.621642291,1.418775907,-3.235339099,0.311076269
1.087002135,3.249337131,-0.263962628,2.964357518,-1.154159029,2.673447042,2.40213739,1.058640458,3.362935605,-0.40089481
0.865443418,-3.321038021,-1.081116604,2.046087893,-0.59806896,-2.178336062,1.614386302,-2.181252703,1.821589115,-0.601157187
-1.883832149,-0.396593249,-1.284147451,-2.392758729,-1.143213708,-2.352490912,1.934679075,0.406098024,1.203572898,-0.741222849
-0.321998656,-0.37898959,-0.981218294,-1.084069962,-3.397460125,0.434956696,2.431147778,-0.276075409,0.07391171,0.284461744
0.930052317,-0.57599192,-2.728840809,-0.094075591,0.644803488,-0.744503361,1.049435671,2.597457053,1.481530664,3.677741565
-2.641569149,0.858498821,-1.473100355,0.455308215,1.48028254,-2.920722506,-2.738480565,-2.561561186,-0.743827576,0.429152592
1.230135049,0.460884381,1.461259871,0.026691234,-0.005287922,0.027212573,1.580152652,-0.302219254,1.834104496,0.188243742
1.513665456,2.562750138,0.5289882,2.57075262,1.846427542,-0.883722005,1.825794128,-0.737381599,-1.031792813,-0.393570574
0.635024004,0.384895452,-0.96574652,1.71296461,0.533720359,-1.330157133,-0.276335001,-4.849515158,1.876857935,0.034724294
1.667592054,-0.765973036,0.381378684,-2.286261533,-0.336360798,-1.971352996,0.293155164,0.248038676,3.398398522,0.183811345
-0.859574627,-2.69754961,-2.285214665,1.187708544,2.34075419,-2.590993939,0.416017567,1.893250931,-0.881530507,1.081973594
1.16649297,0.572090155,-0.810280762,-1.247824826,1.116965275,1.513147387,-1.395069846,-0.486815233,0.998050667,0.507705258
-0.628592627,-0.111143613,0.095335167,-0.773896038,-0.738750541,0.942377265,0.907689892,-0.774394076,-1.718460258,0.742593595
1.152647983,1.841195932,-0.782511023,0.686537116,-1.805257185,-2.041522642,-0.414869691,-1.138457562,-3.172110238,0.148609925
-1.826210255,1.833240818,0.572352492,2.310953785,1.785308625,0.328737878,1.190781346,-1.259724757,-2.790616382,-1.803417578
-2.6812468,-2.423753299,-1.956668455,1.792305711,3.716184384,0.196264029,2.017602061,0.821383978,-1.433789996,-1.450657514
-1.801525234,-0.581130851,-2.42912508,-0.82657072,-3.709302123,1.296669842,-0.17932467,-0.171279389,0.12901287,0.283014377
0.415328959,-1.372471854,-1.651308231,2.683632912,-2.551729117,2.297597828,2.175096517,-1.004727354,-0.799257528,-0.258622924
-1.843911975,3.003486586,1.428683356,-0.119856976,-1.109316785,-2.526379735,-1.53428357,-1.659306712,-1.281701635,-0.577172632
-0.22884122,-1.470168346,-1.820185551,-0.345647813,2.337020614,0.509654348,1.002125401,1.111695021,0.222593044,-1.152238306
0.436607895,0.649252233,-1.349080422,-1.213801856,1.103992572,-1.701635293,1.373002957,2.228113179,-1.238759394,1.930763398
-1.825035194,1.110565542,2.597946773,-1.649076646,-0.371721679,3.069709154,-0.897167868,0.406415459,-2.378343673,-0.487355175
-0.465463007,2.284108798,-2.189578257,-0.19259389,-3.145210771,0.020664347,-1.68922298,2.491164587,1.599330597,1.812317021
-0.289755912,-0.516630229,-1.053333131,-0.659882076,-1.494817219,0.560826651,-1.984250439,-1.244939114,-0.801811216,2.418217302
-0.216110736,-2.604954809,-1.572865347,0.672819063,2.759859977,1.02857,0.245750942,-0.385898097,0.435493748,2.318254843
-3.202908828,-1.117634924,-2.635491941,1.582470925,2.073563328,0.916789397,1.233597042,0.729944495,0.640854485,2.046631034
-1.188231625,1.190680057,2.47252452,2.145441748,1.936188327,2.347027661,-0.162782453,0.324082949,-3.451910358,-0.840857847
1.28188702,-0.413165926,0.660411839,4.317963819,-2.715227818,0.586302158,0.397844489,0.240007283,1.193538556,1.149279096
0.912904128,-0.590261189,3.046017013,1.88397753,2.255254784,-0.317743345,-1.123573399,-1.779404369,0.627842112,0.43648596
-0.350886401,-0.063312988,-0.568353535,-2.941481394,-0.797902354,-3.079848243,0.159222025,0.121738582,-0.065228138,-2.546034943
0.862689198,1.898132335,-2.050722069,-1.700104585,2.895780476,-1.595807149,1.223862633,-0.184871938,0.909716249,1.795471964
0.159327491,0.991105683,-1.186608867,0.20790913,0.804882272,0.048695444,0.483466014,-0.959631537,-0.871513653,1.594946048
-0.58519789,-2.084560574,-3.603119648,-2.674360893,2.500020918,-1.264238139,0.824199316,-0.275576145,-1.837752503,-1.482943621
-0.070597146,-1.336430328,0.777889351,-4.155293041,-2.179452727,0.554323627,1.543581514,-0.319650311,-0.890182441,-1.558173498
-0.175463897,1.724440351,0.936965809,0.288872619,-2.695126374,0.680580489,3.254808958,-0.38891798,1.710289116,0.638414091
-1.784106958,-4.554690226,-4.254989768,-0.788996763,-1.116477559,-2.542386443,-1.873006528,-0.283827652,-0.043521243,-0.63012521
3.589807091,0.153131836,1.190785814,3.025283818,-1.633459852,0.429945555,1.668304353,4.473924808,-1.93798209,1.628051755
-0.256747325,-0.252131505,-2.664495079,2.15926159,-0.153183181,0.204604861,-1.046315099,0.425232395,-2.666761744,-3.480140065
-2.629889399,-1.428481353,4.032403972,-2.354440797,-2.836829758,1.299218706,5.141900321,-2.687492561,0.509823217,1.589443344
-0.693056976,1.581378107,-0.396659473,1.99134879,-0.694933894,-2.541467535,1.574450929,0.715543062,-3.447027171,3.246472604
-1.750150899,0.579511489,1.641535681,0.203888813,-0.082336071,-0.328142924,-0.926622494,0.846760736,-1.639055456,0.131209143
-1.854253644,-3.036229572,-0.824950719,0.41851545,0.40799095,-0.977481751,-2.358561027,2.001770376,0.310752543,0.016161243
1.531511242,0.632322408,-2.006786196,-0.213124308,2.753607642,-1.348400012,-2.936534553,-1.993034577,1.23886826,0.643170419
-0.889864401,-2.610723149,0.189868865,-1.966525198,-0.762801209,-2.393467615,0.011239496,-0.151308723,-1.804231642,-1.823873635
-1.311315381,-0.738855662,-0.432412611,-1.171469768,0.653706291,-1.164042696,0.830994413,0.253765378,0.70780125,-1.325439547
-1.676036907,3.975609431,-1.999740863,-1.64123557,-0.470862802,1.258757355,0.493741793,-0.711825814,-1.786637656,2.042130943
-1.823002914,0.195848587,-2.606989116,-1.551954045,-0.329222177,1.137458912,0.311076142,0.370152024,-0.665625965,3.854493726
-1.563518667,2.702373694,2.365312775,0.487246645,-0.851352415,-1.046083633,-1.369743591,-2.288655001,0.455617608,-4.336014241
-3.251247236,0.88591219,1.628177024,0.839209855,-1.215691409,0.057274211,-2.30311768,-0.852454025,-1.326673641,0.875394686
3.130747765,-2.24691309,-2.017237217,3.79441693,0.248711771,-0.059941915,-0.019435558,-0.958433966,-2.277513182,-0.38027155
-1.680423548,1.67739104,0.979719104,-1.520839327,-0.41083305,1.153229308,1.000794644,3.056608537,-0.011767385,-0.981985039
-1.927535764,-2.364156564,4.124857156,4.22037685,-0.342049198,-3.610867935,0.566055291,1.812754619,0.613935913,0.842310076
0.6023127,-1.518398251,-1.268239896,3.808454232,-0.472275441,-0.096599591,1.779574149,-3.260867538,-0.671467218,0.283559474
-2.281174518,0.448069193,2.634487054,0.555377331,1.557988442,-0.525899372,0.753374984,0.099360129,2.948845789,2.77374663
-1.789235802,0.252535539,-1.043085701,0.553845917,-2.196039693,-1.04264902,3.468973903,1.886745445,-0.15852999,2.107056176
1.520117826,1.399954608,-0.883086929,3.583888107,3.604706567,0.027666003,-3.065419373,1.936213173,1.643598127,1.587705621
-0.98267587,0.993227061,0.89426976,2.724216926,-1.131864855,0.147696157,1.80028095,-0.216633249,0.099312327,0.441758591
0.594493675,-0.351144523,-0.312214973,-1.578374543,2.616614257,-0.889433133,-1.715707773,2.310837365,0.657723724,0.733493534
2.200131517,-3.637111515,-2.701380754,0.050246361,-1.90431971,-0.558623551,-0.2088336,2.740068283,0.25289061,-1.095971947
-0.337574662,-2.917627036,-0.483109734,0.311418759,-1.074672832,1.513343888,-1.435811372,4.872981704,-0.888516611,-0.921658807
0.67592911,-0.618174042,0.17413896,-3.2883437,-2.339422654,1.378319715,2.736829388,-1.993576582,-1.670092465,-3.825081349
0.112132925,-0.517265636,-1.723004792,0.34861045,-1.52905659,1.10004506,-2.953219753,1.175020564,0.600450232,-1.38491832
-0.796884481,1.526877941,-4.606011905,-0.038190081,0.886021356,-1.001392792,-1.415078207,0.16715552,0.616501981,1.170697101
-0.863904516,-0.412952586,1.352161501,-1.959962329,-1.283592957,0.857489827,-0.181709941,-1.060733263,-0.145215434,1.051754218
-0.083157227,0.753311547,-3.6322665,-0.199234437,1.609297692,-1.06412007,-1.298966152,2.890802617,2.018115446,-0.212565874
-3.299011392,1.645951154,0.106035958,-0.914682252,2.000049594,0.471397751,3.149090745,-1.796215247,-0.394375748,1.902945876
0.089549455,-1.777737023,-0.679855852,0.955108612,-0.90676765,-0.892921478,-2.03643901,-0.347426126,-1.523331777,-0.361283363
0.383891557,-1.356621912,0.694244789,0.882296716,2.095921081,1.117686112,1.393706701,-0.330059626,-0.598957398,-1.851813277
-3.379495792,-2.118705666,0.359281514,-0.918942091,-0.08538552,0.538463306,-0.280693095,3.439951099,0.144011608,1.010192732
-0.615079297,-1.847275909,2.546843982,-1.004087116,0.593969794,-0.349021309,1.12013505,0.414908505,-0.930912036,0.978912471
1.02120844,3.196251867,-0.172602865,1.059016131,2.299564577,0.814122624,0.382863025,-3.266131036,-1.522232922,0.461398619
2.960073174,2.12273842,-0.195774504,-0.866673745,-2.288201568,5.057196439,1.971340109,-2.848047451,-1.783934154,0.589581136
2.366641487,1.195207203,-1.075856949,-4.084222611,1.471987352,-1.992642861,-1.369521946,-0.13989175,-0.82733008,0.357441618
0.014489038,-0.528418609,0.003810174,-3.624702774,-0.127142082,-1.941144386,-1.268003334,0.613685324,1.520619847,-0.926138085
1.622455149,4.620649607,-1.084174425,2.37424577,1.467922983,1.034306862,-2.073777182,0.774671802,0.738223539,-1.457877456
2.939028121,2.76664535,-1.389873909,0.892826504,-0.750982153,1.270404843,-0.083946363,-0.56883028,-2.265342673,0.156238004
-0.117415503,2.583404464,-1.045010586,0.41374267,-0.383747951,-0.621607059,-2.066609299,3.135344343,3.658320574,-0.782920702
0.48414844,-2.297774113,2.146163493,-1.439391703,-0.614241909,2.270154109,0.540969342,1.77110057,-2.778106485,1.012245476
